LP2 - Classic Intermediate,00:00.0,16
LP2 - Classic Intermediate,30:00.0,10
LP2 - Classic Intermediate,00:00.0,10
LP2 - Classic Intermediate,30:00.0,12
LP2 - Classic Intermediate,00:00.0,20
LP2 - Classic Intermediate,30:00.0,9
LP2 - Classic Intermediate,00:00.0,11
LP2 - Classic Intermediate,30:00.0,11
LP2 - Classic Intermediate,00:00.0,13
LP2 - Classic Intermediate,30:00.0,3
LP2 - Classic Intermediate,00:00.0,2
LP2 - Classic Intermediate,30:00.0,7
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,2
LP2 - Classic True Beginner - Portuguese,30:00.0,2
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,2
LP2 - Classic True Beginner - Portuguese,30:00.0,2
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,2
LP2 - Classic True Beginner - Portuguese,30:00.0,2
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,2
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
LP2 - Classic True Beginner - Portuguese,30:00.0,1
LP2 - Classic True Beginner - Portuguese,00:00.0,1
